#time[sec] output_ch0 output_ch1
3.829999999999999753e-06 9.660281925667717554e-03 9.660281925667717554e-03
3.840000000000000504e-06 2.484072495171699146e-02 2.346068467662160151e-02
3.850000000000000408e-06 3.174092632719393431e-02 2.622076522681237795e-02
3.860000000000000312e-06 3.312096660228931733e-02 3.312096660228931733e-02
3.870000000000000217e-06 3.174092632719393431e-02 3.726108742757548720e-02
3.880000000000000121e-06 1.932056385133543511e-02 3.174092632719393431e-02
3.890000000000000025e-06 5.520161100381552888e-03 2.346068467662160151e-02
3.899999999999999929e-06 1.380040275095388222e-03 1.656048330114465866e-02
3.909999999999999834e-06 -9.660281925667717554e-03 9.660281925667717554e-03
3.919999999999999738e-06 -1.242036247585849573e-02 5.520161100381552888e-03
3.930000000000000489e-06 -1.104032220076310578e-02 5.520161100381552888e-03
3.940000000000000393e-06 -8.280241650572329332e-03 6.900201375476941977e-03
3.950000000000000298e-06 -6.900201375476941977e-03 5.520161100381552888e-03
3.960000000000000202e-06 5.520161100381552888e-03 1.380040275095388395e-02
3.970000000000000106e-06 8.280241650572329332e-03 1.518044302604927044e-02
3.980000000000000010e-06 1.380040275095388395e-02 1.932056385133543511e-02
3.989999999999999915e-06 1.794052357624004862e-02 2.484072495171699146e-02
3.999999999999999819e-06 2.760080550190776791e-02 2.484072495171699146e-02
4.009999999999999723e-06 1.518044302604927009e-01 2.622076522681237795e-02
4.020000000000000475e-06 3.739909145508502064e-01 3.864112770267087021e-02
4.030000000000000379e-06 5.257953448113429351e-01 5.520161100381553582e-02
4.040000000000000283e-06 6.348185265438786029e-01 5.658165127891091883e-02
4.050000000000000187e-06 7.328013860756511511e-01 2.898084577700315093e-02
4.060000000000000092e-06 8.100836414809928776e-01 -5.520161100381552888e-03
4.069999999999999996e-06 8.501048094587592141e-01 -1.518044302604927044e-02
4.079999999999999900e-06 8.652852524848084759e-01 1.380040275095388222e-03
4.089999999999999804e-06 8.859858566112391864e-01 9.660281925667717554e-03
4.099999999999999709e-06 9.260070245890055229e-01 6.900201375476941977e-03
4.110000000000000460e-06 9.729283939422487260e-01 5.520161100381552888e-03
4.120000000000000364e-06 9.936289980686795476e-01 1.656048330114465866e-02
4.130000000000000268e-06 9.963890786188702720e-01 3.450100687738470728e-02
4.140000000000000173e-06 9.977691188939658007e-01 4.968144990343398293e-02
4.150000000000000077e-06 1.004669320269442778e+00 4.278124852795703315e-02
4.159999999999999981e-06 1.012949561920014840e+00 3.036088605209854088e-02
4.169999999999999885e-06 1.007429400819633392e+00 2.346068467662160151e-02
4.179999999999999790e-06 9.922489577935842409e-01 2.760080550190776791e-02
4.189999999999999694e-06 9.798285953177258145e-01 2.760080550190776791e-02
4.200000000000000445e-06 9.825886758679164279e-01 1.932056385133543511e-02
4.210000000000000349e-06 9.908689175184887121e-01 8.280241650572329332e-03
4.220000000000000254e-06 9.977691188939658007e-01 8.280241650572329332e-03
4.230000000000000158e-06 9.936289980686795476e-01 1.380040275095388395e-02
4.240000000000000062e-06 9.936289980686795476e-01 2.346068467662160151e-02
4.249999999999999966e-06 1.003289279994347361e+00 2.484072495171699146e-02
4.259999999999999871e-06 1.015709642470205898e+00 1.932056385133543511e-02
4.269999999999999775e-06 1.015709642470205898e+00 2.346068467662160151e-02
4.279999999999999679e-06 1.011569521644919645e+00 2.484072495171699146e-02
4.290000000000000431e-06 1.033650166046445884e+00 5.382157072872014586e-02
4.300000000000000335e-06 1.052970729897781288e+00 7.590221513024635047e-02
4.310000000000000239e-06 1.039170327146827333e+00 6.072177210419708177e-02
4.320000000000000143e-06 1.036410246596636497e+00 6.486189292948325857e-02
4.330000000000000048e-06 1.026749964670969018e+00 5.934173182910169181e-02
4.339999999999999952e-06 1.006049360544537974e+00 4.830140962833859297e-02
4.349999999999999856e-06 9.867287966932026810e-01 3.588104715248009724e-02
4.359999999999999760e-06 9.743084342173442547e-01 1.794052357624004862e-02
4.370000000000000512e-06 9.591279911912948819e-01 2.760080550190776444e-03
4.380000000000000416e-06 9.632681120165811350e-01 2.760080550190776444e-03
4.390000000000000320e-06 9.674082328418671661e-01 1.380040275095388222e-03
4.400000000000000224e-06 9.770685147675348681e-01 6.900201375476941977e-03
4.410000000000000129e-06 9.977691188939658007e-01 1.656048330114465866e-02
4.420000000000000033e-06 9.908689175184887121e-01 4.140120825286164666e-03
4.429999999999999937e-06 9.756884744924395614e-01 -1.794052357624004862e-02
4.439999999999999841e-06 9.936289980686795476e-01 -5.520161100381552888e-03
4.449999999999999746e-06 9.963890786188702720e-01 -5.520161100381552888e-03
4.460000000000000497e-06 1.000529199444156525e+00 1.380040275095388222e-03
4.470000000000000401e-06 1.007429400819633392e+00 9.660281925667717554e-03
4.480000000000000305e-06 1.019849763295492151e+00 1.518044302604927044e-02
4.490000000000000210e-06 1.029510045221159631e+00 2.622076522681237795e-02
4.500000000000000114e-06 1.041930407697018168e+00 4.002116797776626017e-02
4.510000000000000018e-06 1.036410246596636497e+00 4.416128880305242310e-02
4.519999999999999923e-06 1.032270125771350466e+00 4.416128880305242310e-02
4.529999999999999827e-06 1.026749964670969018e+00 3.726108742757548720e-02
4.539999999999999731e-06 1.018469723020396511e+00 3.174092632719393431e-02
4.550000000000000482e-06 1.007429400819633392e+00 2.622076522681237795e-02
4.560000000000000387e-06 1.001909239719251721e+00 2.346068467662160151e-02
4.570000000000000291e-06 9.963890786188702720e-01 1.794052357624004862e-02
4.580000000000000195e-06 9.922489577935842409e-01 1.656048330114465866e-02
4.590000000000000099e-06 9.991491591690611074e-01 1.794052357624004862e-02
4.600000000000000004e-06 1.007429400819633392e+00 2.346068467662160151e-02
4.609999999999999908e-06 1.008809441094728809e+00 2.622076522681237795e-02
4.619999999999999812e-06 1.014329602195110480e+00 3.174092632719393431e-02
4.629999999999999716e-06 1.015709642470205898e+00 3.174092632719393431e-02
4.640000000000000468e-06 1.015709642470205898e+00 3.036088605209854088e-02
4.650000000000000372e-06 1.015709642470205898e+00 3.174092632719393431e-02
4.660000000000000276e-06 1.014329602195110480e+00 3.312096660228931733e-02
4.670000000000000180e-06 1.007429400819633392e+00 3.036088605209854088e-02
4.680000000000000085e-06 1.006049360544537974e+00 2.898084577700315093e-02
4.689999999999999989e-06 1.001909239719251721e+00 2.484072495171699146e-02
4.699999999999999893e-06 9.991491591690611074e-01 2.346068467662160151e-02
4.709999999999999797e-06 1.000529199444156525e+00 2.346068467662160151e-02
4.719999999999999702e-06 9.991491591690611074e-01 2.346068467662160151e-02
4.730000000000000453e-06 9.756884744924395614e-01 -5.520161100381552888e-03
4.740000000000000357e-06 9.646481522916764417e-01 -2.346068467662160151e-02
4.750000000000000262e-06 9.798285953177258145e-01 -1.518044302604927044e-02
4.760000000000000166e-06 9.853487564181073743e-01 -1.104032220076310578e-02
4.770000000000000070e-06 9.991491591690611074e-01 1.380040275095388222e-03
4.779999999999999974e-06 1.011569521644919645e+00 1.242036247585849573e-02
4.789999999999999879e-06 1.025369924395873378e+00 1.794052357624004862e-02
4.799999999999999783e-06 1.043310447972113586e+00 3.588104715248009724e-02
4.809999999999999687e-06 1.048830609072495257e+00 4.554132907814781306e-02
4.820000000000000438e-06 1.047450568797399617e+00 5.382157072872014586e-02
4.830000000000000343e-06 1.065391092373639603e+00 7.590221513024635047e-02
4.840000000000000247e-06 1.072291293749116692e+00 8.694253733100945625e-02
4.850000000000000151e-06 1.046070528522304199e+00 6.900201375476941457e-02
4.860000000000000055e-06 1.032270125771350466e+00 6.624193320457863465e-02
4.869999999999999960e-06 1.008809441094728809e+00 5.382157072872014586e-02
4.879999999999999864e-06 9.867287966932026810e-01 3.726108742757548720e-02
4.889999999999999768e-06 9.743084342173442547e-01 2.208064440152621155e-02
4.900000000000000519e-06 9.646481522916764417e-01 1.104032220076310578e-02
4.910000000000000424e-06 9.563679106411039355e-01 -2.760080550190776444e-03
4.920000000000000328e-06 9.687882731169626949e-01 0.000000000000000000e+00
4.930000000000000232e-06 9.812086355928211212e-01 4.140120825286164666e-03
4.940000000000000136e-06 9.977691188939658007e-01 1.380040275095388395e-02
4.950000000000000041e-06 1.011569521644919645e+00 2.484072495171699146e-02
4.959999999999999945e-06 1.025369924395873378e+00 3.312096660228931733e-02
4.969999999999999849e-06 1.026749964670969018e+00 4.002116797776626017e-02
4.979999999999999753e-06 1.032270125771350466e+00 4.416128880305242310e-02
4.990000000000000505e-06 1.023989884120777960e+00 4.278124852795703315e-02
5.000000000000000409e-06 1.006049360544537974e+00 3.588104715248009724e-02
5.010000000000000313e-06 8.680453330349992003e-01 2.622076522681237795e-02
5.020000000000000218e-06 6.348185265438786029e-01 4.140120825286164666e-03
5.030000000000000122e-06 4.733538143577182278e-01 -2.070060412643082506e-02
5.040000000000000026e-06 3.615705520749917246e-01 -2.484072495171699146e-02
5.049999999999999930e-06 2.677278133685053185e-01 0.000000000000000000e+00
5.059999999999999835e-06 1.904455579631635920e-01 3.450100687738470728e-02
5.069999999999999739e-06 1.545645108106834809e-01 4.554132907814781306e-02
5.080000000000000490e-06 1.462842691601111689e-01 3.588104715248009724e-02
5.090000000000000394e-06 1.297237858589665171e-01 2.622076522681237795e-02
5.100000000000000299e-06 9.522277898158179599e-02 3.450100687738470728e-02
5.110000000000000203e-06 5.796169155400630185e-02 4.416128880305242310e-02
5.120000000000000107e-06 3.312096660228931733e-02 3.312096660228931733e-02
5.130000000000000011e-06 2.898084577700315093e-02 1.242036247585849573e-02
5.139999999999999916e-06 2.760080550190776791e-02 0.000000000000000000e+00
5.149999999999999820e-06 1.380040275095388395e-02 1.380040275095388222e-03
5.159999999999999724e-06 0.000000000000000000e+00 1.242036247585849573e-02
5.170000000000000475e-06 1.380040275095388222e-03 1.656048330114465866e-02
5.180000000000000380e-06 1.242036247585849573e-02 1.104032220076310578e-02
5.190000000000000284e-06 2.346068467662160151e-02 9.660281925667717554e-03
5.200000000000000188e-06 2.070060412643082506e-02 1.656048330114465866e-02
5.210000000000000092e-06 1.242036247585849573e-02 2.208064440152621155e-02
5.219999999999999997e-06 1.242036247585849573e-02 2.622076522681237795e-02
5.229999999999999901e-06 1.794052357624004862e-02 1.932056385133543511e-02
5.239999999999999805e-06 2.346068467662160151e-02 1.656048330114465866e-02
5.249999999999999709e-06 1.794052357624004862e-02 1.932056385133543511e-02
5.260000000000000461e-06 9.660281925667717554e-03 2.346068467662160151e-02
5.270000000000000365e-06 4.140120825286164666e-03 1.656048330114465866e-02
5.280000000000000269e-06 8.280241650572329332e-03 1.380040275095388395e-02
5.290000000000000174e-06 9.660281925667717554e-03 8.280241650572329332e-03
5.300000000000000078e-06 9.660281925667717554e-03 1.242036247585849573e-02
5.309999999999999982e-06 5.520161100381552888e-03 1.518044302604927044e-02
5.319999999999999886e-06 5.520161100381552888e-03 1.656048330114465866e-02
5.329999999999999791e-06 9.660281925667717554e-03 1.380040275095388395e-02
5.339999999999999695e-06 1.656048330114465866e-02 1.380040275095388395e-02
5.350000000000000446e-06 1.518044302604927044e-02 1.380040275095388395e-02
5.360000000000000350e-06 1.380040275095388395e-02 1.794052357624004862e-02
5.370000000000000255e-06 9.660281925667717554e-03 2.208064440152621155e-02
5.380000000000000159e-06 1.104032220076310578e-02 1.932056385133543511e-02
5.390000000000000063e-06 9.660281925667717554e-03 1.794052357624004862e-02
5.399999999999999967e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.409999999999999872e-06 2.760080550190776444e-03 1.656048330114465866e-02
5.419999999999999776e-06 2.760080550190776444e-03 1.518044302604927044e-02
5.430000000000000527e-06 2.760080550190776444e-03 1.242036247585849573e-02
5.440000000000000431e-06 6.900201375476941977e-03 1.242036247585849573e-02
5.450000000000000336e-06 8.280241650572329332e-03 1.242036247585849573e-02
5.460000000000000240e-06 1.104032220076310578e-02 1.656048330114465866e-02
5.470000000000000144e-06 1.104032220076310578e-02 1.656048330114465866e-02
5.480000000000000048e-06 1.380040275095388395e-02 1.794052357624004862e-02
5.489999999999999953e-06 1.380040275095388395e-02 1.656048330114465866e-02
5.499999999999999857e-06 1.242036247585849573e-02 1.794052357624004862e-02
5.509999999999999761e-06 8.280241650572329332e-03 1.794052357624004862e-02
5.520000000000000513e-06 9.660281925667717554e-03 1.932056385133543511e-02
5.530000000000000417e-06 8.280241650572329332e-03 1.518044302604927044e-02
5.540000000000000321e-06 8.280241650572329332e-03 1.380040275095388395e-02
5.550000000000000225e-06 6.900201375476941977e-03 1.242036247585849573e-02
5.560000000000000130e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.570000000000000034e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.579999999999999938e-06 1.104032220076310578e-02 1.518044302604927044e-02
5.589999999999999842e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.599999999999999747e-06 8.280241650572329332e-03 1.656048330114465866e-02
5.610000000000000498e-06 9.660281925667717554e-03 1.518044302604927044e-02
5.620000000000000402e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.630000000000000306e-06 5.520161100381552888e-03 1.656048330114465866e-02
5.640000000000000211e-06 6.900201375476941977e-03 1.518044302604927044e-02
5.650000000000000115e-06 5.520161100381552888e-03 1.242036247585849573e-02
5.660000000000000019e-06 4.140120825286164666e-03 1.518044302604927044e-02
5.669999999999999923e-06 2.760080550190776444e-03 1.518044302604927044e-02
5.679999999999999828e-06 2.760080550190776444e-03 1.380040275095388395e-02
5.689999999999999732e-06 4.140120825286164666e-03 1.380040275095388395e-02
5.700000000000000483e-06 5.520161100381552888e-03 1.518044302604927044e-02
5.710000000000000387e-06 6.900201375476941977e-03 1.518044302604927044e-02
5.720000000000000292e-06 9.660281925667717554e-03 1.518044302604927044e-02
5.730000000000000196e-06 1.242036247585849573e-02 1.794052357624004862e-02
5.740000000000000100e-06 1.380040275095388395e-02 1.656048330114465866e-02
5.750000000000000004e-06 1.242036247585849573e-02 1.794052357624004862e-02
5.759999999999999909e-06 1.380040275095388395e-02 1.794052357624004862e-02
5.769999999999999813e-06 9.660281925667717554e-03 1.932056385133543511e-02
5.779999999999999717e-06 9.660281925667717554e-03 1.794052357624004862e-02
5.790000000000000469e-06 8.280241650572329332e-03 1.656048330114465866e-02
5.800000000000000373e-06 6.900201375476941977e-03 1.794052357624004862e-02
5.810000000000000277e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.820000000000000181e-06 6.900201375476941977e-03 1.794052357624004862e-02
5.830000000000000086e-06 4.140120825286164666e-03 1.518044302604927044e-02
5.839999999999999990e-06 6.900201375476941977e-03 1.656048330114465866e-02
5.849999999999999894e-06 5.520161100381552888e-03 1.518044302604927044e-02
5.859999999999999798e-06 5.520161100381552888e-03 1.794052357624004862e-02
5.869999999999999703e-06 5.520161100381552888e-03 1.794052357624004862e-02
5.880000000000000454e-06 6.900201375476941977e-03 1.794052357624004862e-02
5.890000000000000358e-06 8.280241650572329332e-03 1.656048330114465866e-02
5.900000000000000262e-06 5.520161100381552888e-03 1.656048330114465866e-02
5.910000000000000167e-06 5.520161100381552888e-03 1.656048330114465866e-02
5.920000000000000071e-06 2.760080550190776444e-03 1.518044302604927044e-02
5.929999999999999975e-06 2.760080550190776444e-03 1.380040275095388395e-02
5.939999999999999879e-06 4.140120825286164666e-03 1.518044302604927044e-02
5.949999999999999784e-06 9.660281925667717554e-03 1.794052357624004862e-02
5.960000000000000535e-06 4.416128880305242310e-02 5.244153045362475590e-02
5.970000000000000439e-06 4.968144990343398293e-02 6.072177210419708177e-02
5.980000000000000343e-06 3.726108742757548720e-02 5.796169155400630185e-02
